MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190521,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05107,Phillips County,AR,"21,757.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05109,Pike County,AR,"11,291.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05111,Poinsett County,AR,"24,583.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05113,Polk County,AR,"20,662.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05115,Pope County,AR,"61,754.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05117,Prairie County,AR,"8,715.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05119,Pulaski County,AR,"382,748.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05121,Randolph County,AR,"17,969.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05123,Saint Francis County,AR,"28,258.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,05125,Saline County,AR,"107,118.00",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190806,05127,Scott County,AR,"11,233.00",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,05127,Scott County,AR,"11,233.00",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,05127,Scott County,AR,"11,233.00",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,05127,Scott County,AR,"11,233.00",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,05127,Scott County,AR,"11,233.00",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,05127,Scott County,AR,"11,233.00",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,05127,Scott County,AR,"11,233.00",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
